date,sample_period,village,household,specimen_id,sample_id,cryo_id,coliform,chicken_breed,box_number,isolate_number,drug_code,drug_name,drug_class,halo_ring,round_halo_ring,drug_result,result_category
10-Jun-15,0,1,3,15-6-T-H3-C5-2,C3P5.2,25.2,mu_pos,0,,2,Te,tetracycline,tetracycline,17.11,17,0,susceptible
10-Jun-15,0,1,6,15-6-T-H6-C4-1,C6P4.1,39.1,mu_pos,0,,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.13,17,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C7-3,2C3P7.3,31.3,mu_pos,0,2,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.13,17,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C2-2,C3P2.2,82.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.14,17,0,susceptible
12-Jun-15,0,0,5,15-6-P-H5-C2-2,C5P2.2,92.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.19,17,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C1-3,C6P1.3,96.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.2,17,0,susceptible
12-Jun-15,0,0,8,15-6-P-H8-C2-3,C8P2.3,107.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.2,17,0,susceptible
2-Jul-15,1,1,2,15-7-T-H2-C3-3,2C2P3.3,21.3,mu_pos,0,1,3,S,streptomycin ,aminoglycoside,17.2,17,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C2-1,C3P2.1,82.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,17.21,17,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C4-3,C3P4.3,84.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.21,17,0,susceptible
10-Jun-15,0,1,3,15-6-T-H3-C4-1,C3P4.1,24.1,mu_neg,0,,1,GM,gentamicin,aminoglycoside,17.22,17,0,susceptible
10-Jun-15,0,1,3,15-6-T-H3-C4-2,C3P4.2,24.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.22,17,0,susceptible
12-Jun-15,0,0,4,15-6-P-H4-C2-3,C4P2.3,87.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.22,17,0,susceptible
2-Jul-15,1,1,5,15-7-T-H5-C4-2,2C5P4.2,46.2,mu_pos,0,3,3,S,streptomycin ,aminoglycoside,17.22,17,0,susceptible
10-Jun-15,0,1,3,15-6-T-H3-C2-2,C3P2.2,22.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.23,17,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C2-3,C10P2.3,67.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.24,17,0,susceptible
2-Jul-15,1,1,2,15-7-T-H2-C4-2,2C2P4.2,22.2,mu_pos,0,2,2,S,streptomycin ,aminoglycoside,17.25,17,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-C9-2,2C1P9.2,8.2,mu_pos,0,1,2,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.27,17,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C10-1,2C3P10.1,34.1,mu_pos,0,2,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.27,17,0,susceptible
10-Jun-15,0,1,1,15-6-T-H1-C3-1,C1P3.1,13.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,17.28,17,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C1-3,C3P1.3,81.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.29,17,0,susceptible
2-Jul-15,1,1,2,15-7-T-H2-C6-2,2C2P6.2,24.2,mu_pos,0,2,2,GM,gentamicin,aminoglycoside,17.29,17,0,susceptible
12-Jun-15,0,0,9,15-6-P-H9-C1-2,C9P1.2,111.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.3,17,0,susceptible
2-Jul-15,1,1,10,15-7-T-H10-C6-3,2C10P6.3,85.3,mu_pos,0,4,3,S,streptomycin ,aminoglycoside,17.31,17,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C2-2,2C9P2.2,71.2,mu_pos,0,4,2,S,streptomycin ,aminoglycoside,17.34,17,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C2-1,C10P2.1,67.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,17.35,17,0,susceptible
12-Jun-15,0,1,8,15-6-T-H8-C2-1,C8P2.1,57.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,17.37,17,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C3-2,2C4P3.2,37.2,mu_pos,0,2,2,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.39,17,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C6-3,2C9P6.3,75.3,mu_pos,0,4,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.39,17,0,susceptible
12-Jun-15,0,0,8,15-6-P-H8-C1-2,C8P1.2,106.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.39,17,0,susceptible
2-Jul-15,1,1,2,15-7-T-H2-C4-3,2C2P4.3,22.3,mu_pos,0,2,3,S,streptomycin ,aminoglycoside,17.41,17,0,susceptible
12-Jun-15,0,0,2,15-6-P-H2-C4-2,C2P4.2,79.2,mu_pos,0,,2,S,streptomycin ,aminoglycoside,17.43,17,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C4-2,2C9P4.2,73.2,mu_pos,0,4,2,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.45,17,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C2-2,C6P2.2,97.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.45,17,0,susceptible
12-Jun-15,0,0,2,15-6-P-H2-C1-1,C2P1.1,76.1,mu_pos,0,,1,S,streptomycin ,aminoglycoside,17.45,17,0,susceptible
12-Jun-15,0,1,8,15-6-T-H8-C3-3,C8P3.3,58.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.48,17,0,susceptible
10-Jun-15,0,1,5,15-6-T-H5-C3-2,C5P3.2,33.2,mu_pos,0,,2,Te,tetracycline,tetracycline,17.48,17,0,susceptible
12-Jun-15,0,1,7,15-6-T-H7-C2-2,C7P2.2,52.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.5,18,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C8-2,2C4P8.2,42.2,mu_pos,0,2,1,S,streptomycin ,aminoglycoside,17.5,18,0,susceptible
2-Jul-15,1,1,7,15-7-T-H7-C8-2,2C7P8.2,64.2,mu_pos,0,3,2,GM,gentamicin,aminoglycoside,17.51,18,0,susceptible
10-Jun-15,0,1,6,15-6-T-H6-C2-3,C6P2.3,37.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.52,18,0,susceptible
12-Jun-15,0,0,10,15-6-P-H10-C2-1,C10P2.1,117.1,mu_pos,0,,1,G,sulfisoxazole,sulfonamide,17.52,18,0,susceptible
12-Jun-15,0,0,2,15-6-P-H2-C4-3,C2P4.3,79.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,17.53,18,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-C7-1,2C1P7.1,6.1,mu_pos,0,1,1,AM,ampicillin,beta-lactam,17.53,18,0,susceptible
10-Jun-15,0,1,5,15-6-T-H5-C2-2,C5P2.2,32.2,mu_pos,0,,2,Te,tetracycline,tetracycline,17.53,18,0,susceptible
12-Jun-15,0,0,5,15-6-P-H5-C2-2,C5P2.2,92.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,17.54,18,0,susceptible
12-Jun-15,0,0,5,15-6-P-H5-C5-2,C5P5.2,95.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.54,18,0,susceptible
10-Jun-15,0,1,5,15-6-T-H5-C2-1,C5P2.1,32.3,mu_pos,0,,3,Te,tetracycline,tetracycline,17.54,18,0,susceptible
12-Jun-15,0,1,7,15-6-T-H7-C3-2,C7P3.2,53.2,mu_pos,0,,2,G,sulfisoxazole,sulfonamide,17.54,18,0,susceptible
12-Jun-15,0,0,4,15-6-P-H4-C5-1,C4P5.1,90.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,17.55,18,0,susceptible
10-Jun-15,0,1,2,15-6-T-H2-C3-2,C2P3.2,18.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.55,18,0,susceptible
12-Jun-15,0,1,9,15-6-T-H9-C5-2,C9P5.2,65.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.55,18,0,susceptible
2-Jul-15,1,1,7,15-7-T-H7-C7-3,2C7P7.3,63.3,mu_pos,0,3,3,GM,gentamicin,aminoglycoside,17.55,18,0,susceptible
10-Jun-15,0,1,4,15-6-T-H4-C4-1,C4P2.1,27.1,mu_pos,0,,1,G,sulfisoxazole,sulfonamide,17.55,18,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-C2-1,2C1P2.1,1.1,mu_pos,0,1,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.56,18,0,susceptible
2-Jul-15,1,1,6,15-7-T-H6-B4-1,2C6B4.1,51.1,mu_pos,1,3,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.56,18,0,susceptible
12-Jun-15,0,1,9,15-6-T-H9-C2-1,C9P2.1,62.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,17.57,18,0,susceptible
10-Jun-15,0,1,3,15-6-T-H3-C1-1,C3P1.1,21.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,17.57,18,0,susceptible
12-Jun-15,0,0,10,15-6-P-H10-C2-1,C10P2.1,117.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,17.57,18,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C8-1,2C3P8.1,32.1,mu_pos,0,2,1,GM,gentamicin,aminoglycoside,17.57,18,0,susceptible
12-Jun-15,0,0,2,15-6-P-H2-C1-3,C2P1.3,76.3,mu_pos,0,,3,S,streptomycin ,aminoglycoside,17.57,18,0,susceptible
12-Jun-15,0,0,10,15-6-P-H10-C3-1,C10P3.1,118.1,mu_pos,0,,1,G,sulfisoxazole,sulfonamide,17.57,18,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C1-2,2C3P1.2,25.2,mu_pos,0,2,2,Te,tetracycline,tetracycline,17.58,18,0,susceptible
12-Jun-15,0,0,1,15-6-P-H1-C2-1,C1P2.1,72.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,17.59,18,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C2-3,C3P2.3,82.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,17.59,18,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C5-1,C10P5.1,70.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,17.59,18,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C5-2,C10P5.2,70.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.59,18,0,susceptible
10-Jun-15,0,1,2,15-6-T-H2-C1-3,C2P1.3,16.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.6,18,0,susceptible
2-Jul-15,1,1,10,15-7-T-H10-C8-3,2C10P8.3,87.3,mu_pos,0,4,3,AM,ampicillin,beta-lactam,17.62,18,0,susceptible
12-Jun-15,0,1,6,15-6-T-H6-B10-1,C6B10.1,50.1,mu_pos,1,,1,GM,gentamicin,aminoglycoside,17.62,18,0,susceptible
12-Jun-15,0,0,4,15-6-P-H4-C4-2,C4P1.2,86.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.62,18,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C4-3,2C4P4.3,38.3,mu_pos,0,2,3,GM,gentamicin,aminoglycoside,17.62,18,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C2-3,2C4P2.3,36.3,mu_pos,0,2,3,AM,ampicillin,beta-lactam,17.63,18,0,susceptible
10-Jun-15,0,1,1,15-6-T-H1-B1-3,C1B1.3,1.3,0,1,,3,GM,gentamicin,aminoglycoside,17.63,18,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C1-2,2C3P1.2,25.2,mu_pos,0,2,2,GM,gentamicin,aminoglycoside,17.64,18,0,susceptible
2-Jul-15,1,1,7,15-7-T-H7-C9-3,2C7P9.3,65.3,mu_pos,0,3,3,G,sulfisoxazole,sulfonamide,17.64,18,0,susceptible
12-Jun-15,0,1,6,15-6-T-H6-B4-3,C6B4.3,44.3,mu_pos,1,,3,GM,gentamicin,aminoglycoside,17.65,18,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C5-2,C3P5.2,85.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.65,18,0,susceptible
12-Jun-15,0,0,10,15-6-P-H10-C1-2,C10P1.2,116.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.65,18,0,susceptible
10-Jun-15,0,1,5,15-6-T-H5-C4-3,C5P4.3,34.3,mu_pos,0,,3,Te,tetracycline,tetracycline,17.65,18,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C3-3,C6P3.3,98.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,17.66,18,0,susceptible
12-Jun-15,0,0,9,15-6-P-H9-C3-3,C9P3.3,113.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.66,18,0,susceptible
10-Jun-15,0,1,5,15-6-T-H5-C4-3,C5P4.3,34.3,mu_pos,0,,3,G,sulfisoxazole,sulfonamide,17.66,18,0,susceptible
12-Jun-15,0,1,7,15-6-T-H7-C5-2,C7P5.2,55.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,17.67,18,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-B5-2,2C1B5.2,14.2,mu_pos,1,1,2,GM,gentamicin,aminoglycoside,17.67,18,0,susceptible
2-Jul-15,1,1,6,15-7-T-H6-C1-2,2C6P1.2,47.2,mu_pos,0,3,2,S,streptomycin ,aminoglycoside,17.67,18,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C3-3,2C4P3.3,37.3,mu_pos,0,2,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.68,18,0,susceptible
12-Jun-15,0,0,5,15-6-P-H5-C4-3,C5P4.3,93.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,17.69,18,0,susceptible
12-Jun-15,0,0,7,15-6-P-H7-C3-1,C7P3.1,103.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,17.69,18,0,susceptible
12-Jun-15,0,0,9,15-6-P-H9-C4-1,C9P4.1,114.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,17.7,18,0,susceptible
12-Jun-15,0,0,4,15-6-P-H4-C5-1,C4P5.1,90.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,17.71,18,0,susceptible
12-Jun-15,0,0,4,15-6-P-H5-C1-3,C5P1.3,90.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,17.72,18,0,susceptible
2-Jul-15,1,1,7,15-7-T-H7-C9-3,2C7P9.3,65.3,mu_pos,0,3,3,AM,ampicillin,beta-lactam,17.72,18,0,susceptible
12-Jun-15,0,0,5,15-6-P-H5-C4-3,C5P4.3,94.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.72,18,0,susceptible
12-Jun-15,0,0,9,15-6-P-H9-C3-3,C9P3.3,113.3,mu_pos,0,,3,G,sulfisoxazole,sulfonamide,17.72,18,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C4-1,2C4P4.1,38.1,mu_neg,0,2,1,AM,ampicillin,beta-lactam,17.73,18,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C3-2,C6P3.2,98.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.73,18,0,susceptible
12-Jun-15,0,0,2,15-6-P-H2-C1-2,C2P1.2,76.2,mu_pos,0,,2,S,streptomycin ,aminoglycoside,17.73,18,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C3-3,C6P3.3,98.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.74,18,0,susceptible
12-Jun-15,0,0,1,15-6-P-H1-C4-2,C1P4.2,74.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,17.75,18,0,susceptible
10-Jun-15,0,1,5,15-6-T-H5-C5-2,C5P5.2,35.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.76,18,0,susceptible
10-Jun-15,0,1,1,15-6-T-H1-C3-3,C1P3.3,13.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.77,18,0,susceptible
2-Jul-15,1,1,5,15-7-T-H5-C2-3,2C5P2.3,44.3,mu_pos,0,2,3,AM,ampicillin,beta-lactam,17.78,18,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C4-3,2C9P4.3,73.3,mu_pos,0,4,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.78,18,0,susceptible
2-Jul-15,1,1,10,15-7-T-H10-C1-1,2C10P1.1,80.1,mu_pos,0,4,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.78,18,0,susceptible
12-Jun-15,0,0,8,15-6-P-H8-C1-3,C8P1.3,106.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.78,18,0,susceptible
10-Jun-15,0,1,4,15-6-T-H4-C3-3,C4P3.3,28.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.79,18,0,susceptible
12-Jun-15,0,1,8,15-6-T-H8-C4-1,C8P4.1,59.1,mu_neg,0,,1,GM,gentamicin,aminoglycoside,17.79,18,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C4-1,2C9P4.1,73.1,mu_pos,0,4,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.8,18,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C3-1,2C3P3.1,27.1,mu_pos,0,2,1,GM,gentamicin,aminoglycoside,17.8,18,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C8-3,2C3P8.3,32.3,mu_pos,0,2,3,AM,ampicillin,beta-lactam,17.82,18,0,susceptible
10-Jun-15,0,1,4,15-6-T-H4-C3-2,C4P3.2,28.2,mu_pos,0,,2,Te,tetracycline,tetracycline,17.82,18,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C2-3,2C3P2.3,26.3,mu_pos,0,2,3,S,streptomycin ,aminoglycoside,17.83,18,0,susceptible
2-Jul-15,1,1,7,15-7-T-H7-C9-1,2C7P9.1,65.1,mu_pos,0,3,1,G,sulfisoxazole,sulfonamide,17.84,18,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C4-3,C3P4.3,84.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,17.85,18,0,susceptible
12-Jun-15,0,1,6,15-6-T-H6-B3-1,C6B3.1,43.1,mu_pos,1,,1,GM,gentamicin,aminoglycoside,17.85,18,0,susceptible
12-Jun-15,0,0,9,15-6-P-H9-C2-3,C9P2.3,112.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,17.85,18,0,susceptible
10-Jun-15,0,1,3,15-6-T-H3-C4-1,C3P4.1,24.1,mu_neg,0,,1,G,sulfisoxazole,sulfonamide,17.85,18,0,susceptible
10-Jun-15,0,1,3,15-6-T-H3-C2-3,C3P2.3,22.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,17.86,18,0,susceptible
12-Jun-15,0,0,2,15-6-P-H2-C4-1,C2P4.1,79.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,17.86,18,0,susceptible
2-Jul-15,1,1,2,15-7-T-H2-C6-3,2C2P6.3,24.3,mu_neg,0,2,3,AM,ampicillin,beta-lactam,17.86,18,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C5-2,2C4P5.2,39.2,mu_pos,0,2,2,SXT,sulfamethoxazole–trimethoprim,sulfonamide,17.86,18,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C6-2,2C4P6.2,40.2,mu_pos,0,2,2,GM,gentamicin,aminoglycoside,17.86,18,0,susceptible
12-Jun-15,0,1,6,15-6-T-H6-B3-3,C6B3.3,43.3,mu_pos,1,,3,AM,ampicillin,beta-lactam,17.87,18,0,susceptible
10-Jun-15,0,1,1,15-6-T-H1-B8-2,C1B8.2,8.2,mu_neg,1,,2,GM,gentamicin,aminoglycoside,17.89,18,0,susceptible
12-Jun-15,0,0,7,15-6-P-H7-C3-2,C7P3.2,103.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.89,18,0,susceptible
12-Jun-15,0,1,7,15-6-T-H7-C2-1,C7P2.1,52.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,17.91,18,0,susceptible
2-Jul-15,1,1,5,15-7-T-H5-C4-2,2C5P4.2,46.2,mu_pos,0,3,3,G,sulfisoxazole,sulfonamide,17.92,18,0,susceptible
10-Jun-15,0,1,5,15-6-T-H5-C1-2,C5P1.2,31.2,mu_pos,0,,2,Te,tetracycline,tetracycline,17.94,18,0,susceptible
12-Jun-15,0,0,2,15-6-P-H2-C3-3,C2P3.3,78.3,mu_pos,0,,3,S,streptomycin ,aminoglycoside,17.95,18,0,susceptible
12-Jun-15,0,0,4,15-6-P-H4-C5-2,C4P5.2,90.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,17.96,18,0,susceptible
10-Jun-15,0,1,1,15-6-T-H1-C3-2,C1P3.2,13.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,17.98,18,0,susceptible
2-Jul-15,1,1,6,15-7-T-H6-B4-2,2C6B4.2,51.2,mu_neg,1,3,2,AM,ampicillin,beta-lactam,17.99,18,0,susceptible
2-Jul-15,1,1,10,15-7-T-H10-C2-1,2C10P2.1,81.1,mu_pos,0,4,1,AM,ampicillin,beta-lactam,18,18,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C2-1,C6P2.1,97.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,18.01,18,0,susceptible
12-Jun-15,0,1,8,15-6-T-H8-C5-3,C8P5.3,60.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,18.02,18,0,susceptible
2-Jul-15,1,1,5,15-7-T-H5-C2-3,2C5P2.3,44.3,mu_pos,0,2,3,GM,gentamicin,aminoglycoside,18.02,18,0,susceptible
12-Jun-15,0,0,9,15-6-P-H9-C3-2,C9P3.2,113.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,18.03,18,0,susceptible
12-Jun-15,0,0,2,15-6-P-H2-C4-3,C2P4.3,79.3,mu_pos,0,,3,S,streptomycin ,aminoglycoside,18.03,18,0,susceptible
2-Jul-15,1,1,6,15-7-T-H6-B10-3,2C6B10.3,57.3,mu_pos,1,3,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,18.05,18,0,susceptible
12-Jun-15,0,1,6,15-6-T-H6-B5-3,C6B5.3,45.3,mu_pos,1,,3,GM,gentamicin,aminoglycoside,18.05,18,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-B3-2,2C1B3.2,12.2,mu_pos,1,1,2,GM,gentamicin,aminoglycoside,18.05,18,0,susceptible
10-Jun-15,0,1,5,15-6-T-H5-C2-1,C5P2.1,32.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,18.06,18,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C6-1,2C9P6.1,75.1,mu_pos,0,4,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,18.06,18,0,susceptible
12-Jun-15,0,1,8,15-6-T-H8-C2-2,C8P2.2,57.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,18.06,18,0,susceptible
12-Jun-15,0,0,4,15-6-P-H4-C4-1,C4P1.1,86.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,18.06,18,0,susceptible
12-Jun-15,0,1,9,15-6-T-H9-C1-3,C9P1.3,61.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,18.07,18,0,susceptible
12-Jun-15,0,1,6,15-6-T-H6-B6-2,C6B6.2,46.2,mu_pos,1,,2,GM,gentamicin,aminoglycoside,18.07,18,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C4-3,C10P4.3,69.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,18.08,18,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-B9-1,2C1B9.1,18.1,mu_pos,1,1,1,GM,gentamicin,aminoglycoside,18.08,18,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C1-2,2C9P1.2,70.2,mu_pos,0,4,2,AM,ampicillin,beta-lactam,18.09,18,0,susceptible
12-Jun-15,0,0,7,15-6-P-H7-C5-2,C7P5.2,105.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,18.09,18,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C3-2,2C3P3.2,27.2,mu_pos,0,2,2,AM,ampicillin,beta-lactam,18.1,18,0,susceptible
12-Jun-15,0,0,1,15-6-P-H1-C4-1,C1P4.1,74.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,18.11,18,0,susceptible
12-Jun-15,0,0,8,15-6-P-H8-C1-1,C8P1.1,106.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,18.11,18,0,susceptible
12-Jun-15,0,0,9,15-6-P-H9-C2-1,C9P2.1,112.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,18.11,18,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C7-2,2C4P7.2,41.2,mu_neg,0,2,2,GM,gentamicin,aminoglycoside,18.11,18,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C1-2,C3P1.2,81.2,mu_pos,0,,2,G,sulfisoxazole,sulfonamide,18.11,18,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C5-3,C6P5.3,100.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,18.12,18,0,susceptible
10-Jun-15,0,1,4,15-6-T-H4-C4-1,C4P4.1,29.1,mu_neg,0,,1,Te,tetracycline,tetracycline,18.13,18,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C4-2,C6P4.2,99.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,18.14,18,0,susceptible
12-Jun-15,0,0,10,15-6-P-H10-C5-3,C10P5.3,120.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,18.15,18,0,susceptible
2-Jul-15,1,1,2,15-7-T-H2-C6-3,2C2P6.3,24.3,mu_neg,0,2,3,Te,tetracycline,tetracycline,18.16,18,0,susceptible
12-Jun-15,0,0,7,15-6-P-H7-C5-2,C7P5.2,105.2,mu_pos,0,,2,G,sulfisoxazole,sulfonamide,18.16,18,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C4-2,C3P4.2,84.2,mu_pos,0,,2,G,sulfisoxazole,sulfonamide,18.17,18,0,susceptible
12-Jun-15,0,0,10,15-6-P-H10-C4-2,C10P4.2,119.2,mu_pos,0,,2,G,sulfisoxazole,sulfonamide,18.17,18,0,susceptible
12-Jun-15,0,1,9,15-6-T-H9-C4-1,C9P4.1,64.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,18.18,18,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-C4-2,2C1P4.2,3.2,mu_pos,0,1,2,GM,gentamicin,aminoglycoside,18.18,18,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C6-2,2C3P6.2,30.2,mu_pos,0,2,2,AM,ampicillin,beta-lactam,18.19,18,0,susceptible
12-Jun-15,0,1,8,15-6-T-H8-C1-3,C8P1.3,56.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,18.19,18,0,susceptible
